gene	term	evidence
4930406M16Rik	GO:0008150	ND
4930407I10Rik	GO:0008150	ND
4930407I19Rik	GO:0008150	ND
4930408O17Rik	GO:0008150	ND
4930412C18Rik	GO:0008150	ND
4930412E21Rik	GO:0008150	ND
4930412F12Rik	GO:0008150	ND
4930412M03Rik	GO:0008150	ND
4930412O13Rik	GO:0008150	ND
4930413G21Rik	GO:0008150	ND
4930414F18Rik	GO:0008150	ND
4930414N06Rik	GO:0008150	ND
4930415F15Rik	GO:0008150	ND
4930415L06Rik	GO:0008150	ND
4930415O20Rik	GO:0008150	ND
4930421P05Rik	GO:0008150	ND
4930423O20Rik	GO:0008150	ND
4930425F17Rik	GO:0008150	ND
4930426L09Rik	GO:0008150	ND
4930427A07Rik	GO:0008150	ND
4930429B21Rik	GO:0008150	ND
4930429D17Rik	GO:0008150	ND
4930429E23Rik	GO:0008150	ND
4930429H19Rik	GO:0008150	ND
4930430A15Rik	GO:0008150	ND
4930430F08Rik	GO:0002244	IGI
4930430O22Rik	GO:0008150	ND
4930431F10Rik	GO:0008150	ND
4930431F12Rik	GO:0008150	ND
4930432B10Rik	GO:0008150	ND
4930432K21Rik	GO:0008150	ND
4930432M17Rik	GO:0008150	ND
4930433I11Rik	GO:0008150	ND
4930433N12Rik	GO:0008150	ND
4930435E12Rik	GO:0008150	ND
4930438A08Rik	GO:0008150	ND
4930439D14Rik	GO:0008150	ND
4930440I19Rik	GO:0008150	ND
4930442B02Rik	GO:0008150	ND
4930442E04Rik	GO:0008150	ND
4930442H23Rik	GO:0008150	ND
4930444G20Rik	GO:0016926	IBA
4930444M15Rik	GO:0008150	ND
4930444P10Rik	GO:0008150	ND
4930445N18Rik	GO:0008150	ND
4930447A16Rik	GO:0008150	ND
4930447C04Rik	GO:0007275	IEA
4930447C04Rik	GO:0051090	NAS
4930447F04Rik	GO:0008150	ND
4930447J18Rik	GO:0008150	ND
4930448F12Rik	GO:0008150	ND
4930448N21Rik	GO:0008150	ND
4930449A18Rik	GO:0008150	ND
4930449E01Rik	GO:0008150	ND
4930449I24Rik	GO:0008150	ND
4930451E10Rik	GO:0008150	ND
4930451G09Rik	GO:0008150	ND
4930451I11Rik	GO:0008150	ND
4930452B06Rik	GO:0008150	ND
4930453H23Rik	GO:0008150	ND
4930453N24Rik	GO:0006915	IEA
4930453N24Rik	GO:0008150	ND
4930455B14Rik	GO:0008150	ND
4930455D15Rik	GO:0008150	ND
4930455H04Rik	GO:0008150	ND
4930458D05Rik	GO:0008150	ND
4930461G14Rik	GO:0008150	ND
4930467D21Rik	GO:0008150	ND
4930467E23Rik	GO:0008150	ND
4930467J12Rik	GO:0008150	ND
4930467K11Rik	GO:0008150	ND
4930469G21Rik	GO:0008150	ND
4930470G03Rik	GO:0008150	ND
4930470H14Rik	GO:0008150	ND
4930470P17Rik	GO:0008150	ND
4930471G24Rik	GO:0008150	ND
4930471M09Rik	GO:0008150	ND
4930473A02Rik	GO:0008150	ND
4930473D10Rik	GO:0008150	ND
4930474H06Rik	GO:0008150	ND
4930474N05Rik	GO:0002244	IGI
4930478K11Rik	GO:0008150	ND
4930478M13Rik	GO:0008150	ND
4930480E11Rik	GO:0008150	ND
4930480K23Rik	GO:0008150	ND
4930481A15Rik	GO:0008150	ND
4930481B07Rik	GO:0008150	ND
4930483J18Rik	GO:0008150	ND
4930486L24Rik	GO:0006508	IEA
4930486L24Rik	GO:0051603	IBA
4930487D11Rik	GO:0008150	ND
4930500M09Rik	GO:0008150	ND
4930502E18Rik	GO:0008150	ND
4930503B20Rik	GO:0008150	ND
4930503E14Rik	GO:0008150	ND
4930504D19Rik	GO:0008150	ND
4930504O13Rik	GO:0008150	ND
4930505A04Rik	GO:0008150	ND
4930505N22Rik	GO:0008150	ND
4930505O20Rik	GO:0008150	ND
4930506C21Rik	GO:0008150	ND
4930509E16Rik	GO:0008150	ND
4930509G22Rik	GO:0008150	ND
4930510E17Rik	GO:0008150	ND
4930511A02Rik	GO:0008150	ND
4930511M06Rik	GO:0008150	ND
4930512B01Rik	GO:0008150	ND
4930512J16Rik	GO:0008150	ND
4930512M02Rik	GO:0008150	ND
4930513L16Rik	GO:0008150	ND
4930513N10Rik	GO:0008150	ND
4930513O06Rik	GO:0008150	ND
4930515L03Rik	GO:0008150	ND
4930516K23Rik	GO:0007165	IBA
4930518I15Rik	GO:0008150	ND
4930519F24Rik	GO:0008150	ND
4930519G04Rik	GO:0008150	ND
4930519H02Rik	GO:0008150	ND
4930519P11Rik	GO:0008150	ND
4930522H14Rik	GO:0008150	ND
4930522L14Rik	GO:0008150	ND
4930522N08Rik	GO:0008150	ND
4930523C07Rik	GO:0008150	ND
4930524B15Rik	GO:0008150	ND
4930524J08Rik	GO:0008150	ND
4930524N10Rik	GO:0008150	ND
4930525G20Rik	GO:0008150	ND
4930526L06Rik	GO:0008150	ND
4930528D03Rik	GO:0008150	ND
4930528H21Rik	GO:0008150	ND
4930533K18Rik	GO:0008150	ND
4930533L02Rik	GO:0008150	ND
4930534H18Rik	GO:0008150	ND
4930538K18Rik	GO:0006659	IBA
4930539E08Rik	GO:0008150	ND
4930539J05Rik	GO:0008150	ND
4930540M05Rik	GO:0008150	ND
4930542C12Rik	GO:0008150	ND
4930542C16Rik	GO:0008150	ND
4930544D05Rik	GO:0008150	ND
4930544G11Rik	GO:0008150	ND
4930544I03Rik	GO:0008150	ND
4930544L04Rik	GO:0008150	ND
4930544M13Rik	GO:0008150	ND
4930545L08Rik	GO:0008150	ND
4930546C10Rik	GO:0008150	ND
4930546O09Rik	GO:0008150	ND
4930547H16Rik	GO:0008150	ND
4930548F15Rik	GO:0008150	ND
4930548G14Rik	GO:0008150	ND
4930548H24Rik	GO:0008150	ND
4930549C01Rik	GO:0008150	ND
4930550C14Rik	GO:0008150	ND
4930550C17Rik	GO:0008150	ND
4930550L24Rik	GO:0008150	ND
4930552P12Rik	GO:0008150	ND
4930553M12Rik	GO:0008150	ND
4930554H23Rik	GO:0008150	ND
4930555F03Rik	GO:0008150	ND
4930555G01Rik	GO:0008150	ND
4930556A17Rik	GO:0008150	ND
4930556A20Rik	GO:0008150	ND
4930556J24Rik	GO:0008150	ND
4930556M19Rik	GO:0008150	ND
4930556N09Rik	GO:0008150	ND
4930557A04Rik	GO:0006342	IBA
4930558J18Rik	GO:0008150	ND
4930558J22Rik	GO:0008150	ND
4930558K02Rik	GO:0008150	ND
4930558N11Rik	GO:0008150	ND
4930562C15Rik	GO:0008150	ND
4930562F07Rik	GO:0008150	ND
4930562F17Rik	GO:0008150	ND
4930563D23Rik	GO:0008150	ND
4930563E18Rik	GO:0008150	ND
4930563E22Rik	GO:0008150	ND
4930563F08Rik	GO:0008150	ND
4930563I02Rik	GO:0008150	ND
4930563M21Rik	GO:0008150	ND
4930564C03Rik	GO:0008150	ND
4930564D02Rik	GO:0008150	ND
4930566N20Rik	GO:0008150	ND
4930567H17Rik	GO:0008150	ND
4930568B11Rik	GO:0008150	ND
4930568D16Rik	GO:0005975	IEA
4930568D16Rik	GO:0008150	ND
4930569F06Rik	GO:0008150	ND
4930570G19Rik	GO:0008150	ND
4930571K23Rik	GO:0008150	ND
4930572G02Rik	GO:0008150	ND
4930572O03Rik	GO:0008150	ND
4930577H14Rik	GO:0008150	ND
4930578C19Rik	GO:0008150	ND
4930578E11Rik	GO:0008150	ND
4930578G10Rik	GO:0008150	ND
4930578I06Rik	GO:0008150	ND
4930578I07Rik	GO:0008150	ND
4930578M01Rik	GO:0008150	ND
4930578N18Rik	GO:0008150	ND
4930579C12Rik	GO:0008150	ND
4930579F01Rik	GO:0008150	ND
4930579G24Rik	GO:0008150	ND
4930579K19Rik	GO:0008150	ND
4930580E04Rik	GO:0008150	ND
4930581F22Rik	GO:0008150	ND
4930583I09Rik	GO:0008150	ND
4930583K01Rik	GO:0008150	ND
4930584F24Rik	GO:0008150	ND
4930589L23Rik	GO:0008150	ND
4930589O11Rik	GO:0008150	ND
4930590J08Rik	GO:0008150	ND
4930590L14Rik	GO:0008150	ND
4930591A17Rik	GO:0008150	ND
4930592I03Rik	GO:0008150	ND
4930593A02Rik	GO:0008150	ND
4930594M22Rik	GO:0008150	ND
4930595D18Rik	GO:0008150	ND
4930595M18Rik	GO:0008150	ND
4930596D02Rik	GO:0008150	ND
4930597L12Rik	GO:0008150	ND
4930597O21Rik	GO:0008150	ND
4931400O07Rik	GO:0008150	ND
4931403G20Rik	GO:0008150	ND
4931403M11Rik	GO:0008150	ND
4931406B18Rik	GO:0008150	ND
4931406G06Rik	GO:0008150	ND
4931406P16Rik	GO:0008150	ND
4931408C20Rik	GO:0008150	ND
4931409K22Rik	GO:0008150	ND
4931414P19Rik	GO:0008150	ND
4931417E11Rik	GO:0008150	ND
4931422A03Rik	GO:0008150	ND
4931423N10Rik	GO:0008150	ND
4931428F04Rik	GO:0008150	ND
4931428L18Rik	GO:0008150	ND
4931429I11Rik	GO:0007420	IMP
4931429I11Rik	GO:0032053	IMP
4931429I11Rik	GO:0033326	IMP
4931429I11Rik	GO:0035082	IMP
4931429L15Rik	GO:0008150	ND
4931429P17Rik	GO:0008150	ND
4931431C16Rik	GO:0008150	ND
4931431F19Rik	GO:0008150	ND
4931440F15Rik	GO:0008150	ND
4931440J10Rik	GO:0008150	ND
4931440P22Rik	GO:0008150	ND
4932411E22Rik	GO:0008150	ND
4932411N23Rik	GO:0008150	ND
4932414N04Rik	GO:0008150	ND
4932415D10Rik	GO:0008150	ND
4932422M17Rik	GO:0008150	ND
4932429P05Rik	GO:0008150	ND
4932430I15Rik	GO:0008150	ND
4932431P20Rik	GO:0008150	ND
4932438A13Rik	GO:0001558	NAS
4932438A13Rik	GO:0006629	NAS
4932438A13Rik	GO:0007283	NAS
4932438A13Rik	GO:0019915	NAS
4932438A13Rik	GO:0045444	NAS
4932438A13Rik	GO:0051647	NAS
4932438A13Rik	GO:0060612	NAS
4932438H23Rik	GO:0008150	ND
4932441J04Rik	GO:0008150	ND
4932442E05Rik	GO:0008150	ND
4932443I19Rik	GO:0008150	ND
4932443L11Rik	GO:0008150	ND
4933400A11Rik	GO:0008150	ND
4933402D24Rik	GO:0008150	ND
4933402E13Rik	GO:0008150	ND
4933402J07Rik	GO:0008150	ND
4933402N03Rik	GO:0008150	ND
4933402N22Rik	GO:0008150	ND
4933402P03Rik	GO:0008150	ND
4933403O08Rik	GO:0008150	ND
4933404O12Rik	GO:0008150	ND
4933405D12Rik	GO:0008150	ND
4933405L10Rik	GO:0008150	ND
4933405O20Rik	GO:0006099	IEA
4933405O20Rik	GO:0006099	IEA
4933405O20Rik	GO:0055114	IEA
4933405O20Rik	GO:0055114	IEA
4933406B17Rik	GO:0008150	ND
4933406C10Rik	GO:0008150	ND
4933406I18Rik	GO:0008150	ND
4933406J08Rik	GO:0008150	ND
4933406J09Rik	GO:0008150	ND
4933406M09Rik	GO:0006491	IBA
4933406P04Rik	GO:0008150	ND
4933407K13Rik	GO:0008150	ND
4933407L21Rik	GO:0008150	ND
4933408B17Rik	GO:0008150	ND
4933408J17Rik	GO:0008150	ND
4933409G03Rik	GO:0008150	ND
4933411G06Rik	GO:0016925	IBA
4933411K16Rik	GO:0008150	ND
4933412E24Rik	GO:0008150	ND
4933413G19Rik	GO:0008150	ND
4933414I15Rik	GO:0008150	ND
4933415A04Rik	GO:0008150	ND
4933415F23Rik	GO:0045087	IMP
4933416C03Rik	GO:0006357	IBA
4933416C03Rik	GO:0051123	IBA
4933416M07Rik	GO:0008150	ND
4933417A18Rik	GO:0008150	ND
4933417D19Rik	GO:0008150	ND
4933421I07Rik	GO:0008150	ND
4933421O10Rik	GO:0008150	ND
4933423P22Rik	GO:0008150	ND
4933424M12Rik	GO:0008150	ND
4933425B07Rik	GO:0008150	ND
4933425L06Rik	GO:0008150	ND
4933427D06Rik	GO:0008150	ND
4933427D14Rik	GO:0008150	ND
4933427E11Rik	GO:0008150	ND
4933427G17Rik	GO:0008150	ND
4933427I04Rik	GO:0008150	ND
4933427I18Rik	GO:0008150	ND
4933428G20Rik	GO:0008150	ND
4933428M09Rik	GO:0008150	ND
4933430I17Rik	GO:0008150	ND
4933431E20Rik	GO:0008150	ND
4933431K14Rik	GO:0008150	ND
4933433C11Rik	GO:0008150	ND
4933433G15Rik	GO:0008150	ND
4933434C23Rik	GO:0008150	ND
4933434E20Rik	GO:0008150	ND
4933434E20Rik	GO:0055114	IEA
4933436I01Rik	GO:0008150	ND
4933438K21Rik	GO:0009267	IDA
4933439C10Rik	GO:0008150	ND
4933440J02Rik	GO:0008150	ND
4933440M02Rik	GO:0008150	ND
4933440N22Rik	GO:0008150	ND
5031410I06Rik	GO:0008150	ND
5031414D18Rik	GO:0008150	ND
5031425E22Rik	GO:0008150	ND
5031434C07Rik	GO:0008150	ND
5031434O11Rik	GO:0008150	ND
5031439G07Rik	GO:0008150	ND
5033403F01Rik	GO:0008150	ND
5033417F24Rik	GO:0008150	ND
5033425G24Rik	GO:0008150	ND
5033428I22Rik	GO:0008150	ND
5033430I15Rik	GO:0008150	ND
5330409N07Rik	GO:0008150	ND
5330417C22Rik	GO:0006914	IEA
5330417C22Rik	GO:0009267	ISO
5330417C22Rik	GO:0016236	ISO
5330417C22Rik	GO:0044090	ISO
5330417C22Rik	GO:2000786	ISO
5330417C22Rik	GO:2001240	ISO
5330417H12Rik	GO:0008150	ND
5330427O13Rik	GO:0008150	ND
5330434G04Rik	GO:0008150	ND
5330438I03Rik	GO:0008150	ND
5330439B14Rik	GO:0008150	ND
5430400D12Rik	GO:0008150	ND
5430401F13Rik	GO:0008150	ND
5430402E10Rik	GO:0008150	ND
5430402O13Rik	GO:0008150	ND
5430403G16Rik	GO:0006355	IBA
5430405H02Rik	GO:0008150	ND
5430410E06Rik	GO:0008150	ND
5430411C19Rik	GO:0008150	ND
5430416N02Rik	GO:0008150	ND
5430419D17Rik	GO:0008150	ND
5430421N21Rik	GO:0007568	ISO
5430421N21Rik	GO:0042633	ISO
5430427G11Rik	GO:0008150	ND
5430427O19Rik	GO:0008150	ND
5430431A17Rik	GO:0008150	ND
5530400C23Rik	GO:0008150	ND
5530401A14Rik	GO:0008150	ND
5530601H04Rik	GO:0008150	ND
5730405O15Rik	GO:0008150	ND
5730407I07Rik	GO:0008150	ND
5730409E04Rik	GO:0008150	ND
5730420D15Rik	GO:0008150	ND
5730422E09Rik	GO:0008150	ND
5730455P16Rik	GO:0008150	ND
5730460C07Rik	GO:0008150	ND
5730471H19Rik	GO:0008150	ND
5730488B01Rik	GO:0008150	ND
5730507C01Rik	GO:0008150	ND
5730508B09Rik	GO:0008150	ND
5730522E02Rik	GO:0008150	ND
5730552O08Rik	GO:0008150	ND
5730559C18Rik	GO:0008150	ND
5730585A16Rik	GO:0008150	ND
5730596B20Rik	GO:0008150	ND
5830409B07Rik	GO:0008150	ND
5830411N06Rik	GO:0002365	IDA
5830411N06Rik	GO:0032620	IDA
5830418P13Rik	GO:0008150	ND
5830432E09Rik	GO:0008150	ND
5830433I10Rik	GO:0008150	ND
5830444B04Rik	GO:0008150	ND
5830448L01Rik	GO:0008150	ND
5830453K13Rik	GO:0008150	ND
5830454E08Rik	GO:0008150	ND
5830462I19Rik	GO:0008150	ND
5830472F04Rik	GO:0008150	ND
5830473C10Rik	GO:0008150	ND
5830477G23Rik	GO:0008150	ND
5930403N24Rik	GO:0008150	ND
5930412G12Rik	GO:0008150	ND
5930422O12Rik	GO:0008150	ND
6030408B16Rik	GO:0008150	ND
6030419C18Rik	GO:0008150	ND
6030443J06Rik	GO:0008150	ND
6030445D17Rik	GO:0008150	ND
6030452D12Rik	GO:0008150	ND
6030458C11Rik	GO:0008150	ND
6030468B19Rik	GO:0008150	ND
6030469F06Rik	GO:0008150	ND
6030498E09Rik	GO:0008150	ND
6230400D17Rik	GO:0008150	ND
6330403A02Rik	GO:0008150	ND
6330403K07Rik	GO:0008150	ND
6330403L08Rik	GO:0008150	ND
6330405D24Rik	GO:0008150	ND
6330408A02Rik	GO:0002244	IGI
6330408A02Rik	GO:0006511	IEA
6330408A02Rik	GO:0006915	IBA
6330408A02Rik	GO:0007275	IEA
6330408A02Rik	GO:0016567	IBA
6330408A02Rik	GO:0042787	IBA
6330408A02Rik	GO:0043161	IBA
6330409D20Rik	GO:0008150	ND
6330416G13Rik	GO:0008150	ND
6330418K02Rik	GO:0008150	ND
6330444E15Rik	GO:0008150	ND
6430503K07Rik	GO:0008150	ND
6430531B16Rik	GO:0008150	ND
6430548M08Rik	GO:0008150	ND
6430550D23Rik	GO:0001574	IBA
6430550D23Rik	GO:0009311	IBA
6430550D23Rik	GO:0018279	IBA
6430553K19Rik	GO:0008150	ND
6430562O15Rik	GO:0008150	ND
6430571L13Rik	GO:0008150	ND
6430573F11Rik	GO:0008033	IEA
6430573F11Rik	GO:0008150	ND
6430573F11Rik	GO:0008152	IEA
6430573F11Rik	GO:0032259	IEA
6430590A07Rik	GO:0008150	ND
6430590A10Rik	GO:0008150	ND
6430628N08Rik	GO:0008150	ND
6430710C18Rik	GO:0008150	ND
6530403G13Rik	GO:0008150	ND
6530403H02Rik	GO:0008150	ND
6530409C15Rik	GO:0008150	ND
6720418B01Rik	GO:0008150	ND
6720432D03Rik	GO:0008150	ND
6720475J19Rik	GO:0008150	ND
6720483E21Rik	GO:0008150	ND
6720489N17Rik	GO:0008150	ND
6820408C15Rik	GO:0008150	ND
7030419G21Rik	GO:0008150	ND
7420426K07Rik	GO:0008150	ND
7420461P10Rik	GO:0008150	ND
7420700N18Rik	GO:0008150	ND
7530416G11Rik	GO:0008150	ND
7530428D23Rik	GO:0008150	ND
7a6ex	GO:0001843	IMP
8030411F24Rik	GO:0008150	ND
8030411F24Rik	GO:0010466	IEA
8030423F21Rik	GO:0008150	ND
8030423J24Rik	GO:0008150	ND
8030451A03Rik	GO:0008150	ND
8030462N17Rik	GO:0008150	ND
8030474K03Rik	GO:0008150	ND
8430408G22Rik	GO:0008150	ND
8430423G03Rik	GO:0008150	ND
8430429K09Rik	GO:0008150	ND
8430432A02Rik	GO:0008150	ND
8430439B09Rik	GO:0008150	ND
9030025P20Rik	GO:0008150	ND
9030407P20Rik	GO:0008150	ND
9030612E09Rik	GO:0008150	ND
9030617O03Rik	GO:0008150	ND
9030622O22Rik	GO:0008150	ND
9030624G23Rik	GO:0008150	ND
9030624J02Rik	GO:0006810	IEA
9030624J02Rik	GO:0006893	ISO
9030624J02Rik	GO:0015031	IEA
9130004C02Rik	GO:0008150	ND
9130008F23Rik	GO:0008150	ND
9130011E15Rik	GO:0008150	ND
9130015G15Rik	GO:0008150	ND
9130017K11Rik	GO:0008150	ND
9130019O22Rik	GO:0006355	IBA
9130019P16Rik	GO:0008150	ND
9130023H24Rik	GO:0006355	IBA
9130024F11Rik	GO:0008150	ND
9130204L05Rik	GO:0008150	ND
9130213A22Rik	GO:0008150	ND
9130219A07Rik	GO:0008150	ND
9130221H12Rik	GO:0008150	ND
9130230L23Rik	GO:0008150	ND
9130401M01Rik	GO:0008150	ND
9130409I23Rik	GO:0008150	ND
9130409J20Rik	GO:0008150	ND
9230009I02Rik	GO:0008150	ND
9230019H11Rik	GO:0019882	IBA
9230019H11Rik	GO:0042267	IBA
9230102O04Rik	GO:0008150	ND
9230104L09Rik	GO:0008150	ND
9230108I15Rik	GO:0008150	ND
9230109A22Rik	GO:0008150	ND
9230110C19Rik	GO:0008150	ND
9230110F15Rik	GO:0008150	ND
9230110K08Rik	GO:0008150	ND
9230112D13Rik	GO:0008150	ND
9230112E08Rik	GO:0008150	ND
9230113P08Rik	GO:0008150	ND
9230114J08Rik	GO:0008150	ND
9230114K14Rik	GO:0008150	ND
9230116N13Rik	GO:0008150	ND
9230117E06Rik	GO:0008150	ND
9330104G04Rik	GO:0008150	ND
9330111N05Rik	GO:0008150	ND
9330136K24Rik	GO:0008150	ND
9330151L19Rik	GO:0008150	ND
9330155M09Rik	GO:0008150	ND
9330158H04Rik	GO:0008150	ND
9330159F19Rik	GO:0008150	ND
9330159M07Rik	GO:0008150	ND
9330160F10Rik	GO:0008150	ND
9330161L09Rik	GO:0008150	ND
9330168M11Rik	GO:0008150	ND
9330171B17Rik	GO:0008150	ND
9330179D12Rik	GO:0008150	ND
9330182L06Rik	GO:0008150	ND
9330182O14Rik	GO:0008150	ND
9330185C12Rik	GO:0008150	ND
9330188P03Rik	GO:0008150	ND
9430002A10Rik	GO:0008150	ND
9430007A20Rik	GO:0008150	ND
9430007A20Rik	GO:0008152	IEA
9430015G10Rik	GO:0008150	ND
9430016H08Rik	GO:0008150	ND
9430020K01Rik	GO:0007155	IEA
9430020K01Rik	GO:0008150	ND
9430021M05Rik	GO:0008150	ND
9430024E24Rik	GO:0008150	ND
9430024F10Rik	GO:0008150	ND
9430025E04Rik	GO:0008150	ND
9430038I01Rik	GO:0008150	ND
9430065F17Rik	GO:0008150	ND
9430069I07Rik	GO:0008150	ND
9430076C15Rik	GO:0008150	ND
9430091E24Rik	GO:0008150	ND
9430097D07Rik	GO:0008150	ND
9530002B09Rik	GO:0002084	IBA
9530002B09Rik	GO:0006898	IBA
9530002B09Rik	GO:0007399	IBA
9530003J23Rik	GO:0008150	ND
9530004P13Rik	GO:0008150	ND
9530009G21Rik	GO:0008150	ND
9530013E20Rik	GO:0008150	ND
9530026P05Rik	GO:0008150	ND
9530036O11Rik	GO:0008150	ND
9530051G07Rik	GO:0008150	ND
9530052C20Rik	GO:0008150	ND
9530052E02Rik	GO:0008150	ND
9530053A07Rik	GO:0008150	ND
9530057J20Rik	GO:0008150	ND
9530059O14Rik	GO:0008150	ND
9530068E07Rik	GO:0008150	ND
9530077C05Rik	GO:0008150	ND
9530077C14Rik	GO:0008150	ND
9530082P21Rik	GO:0008150	ND
9530085L02Rik	GO:0008150	ND
9630001P10Rik	GO:0008150	ND
9630009A06Rik	GO:0008150	ND
9630013D21Rik	GO:0008150	ND
9630014M24Rik	GO:0008150	ND
9630041A04Rik	GO:0008150	ND
97c2	GO:0001843	IMP
9830107B12Rik	GO:0008150	ND
9830147E19Rik	GO:0006355	IBA
9830147E19Rik	GO:0034605	IDA
9830163H01Rik	GO:0008150	ND
9930012K11Rik	GO:0008150	ND
9930021J03Rik	GO:0008150	ND
9930022D16Rik	GO:0008150	ND
9930104L06Rik	GO:0008150	ND
9930104M19Rik	GO:0008150	ND
9930105H17Rik	GO:0008150	ND
9930111J21Rik1	GO:0008150	ND
9930111J21Rik2	GO:0008150	ND
a	GO:0006091	IGI
a	GO:0008343	IGI
a	GO:0008343	IMP
a	GO:0032402	IMP
a	GO:0032438	IMP
a	GO:0040030	IMP
a	GO:0042438	IMP
a	GO:0043473	IMP
a	GO:0071514	IMP
A030003K21Rik	GO:0008150	ND
A030005L19Rik	GO:0008150	ND
A030014E15Rik	GO:0008150	ND
A130010J15Rik	GO:0008150	ND
A130014H13Rik	GO:0008150	ND
A130023I24Rik	GO:0008150	ND
A130030D18Rik	GO:0008150	ND
A130050O07Rik	GO:0008150	ND
A130051J06Rik	GO:0008150	ND
A1bg	GO:0008150	ND
A1cf	GO:0006397	IEA
A1cf	GO:0010609	IGI
A1cf	GO:0016554	IGI
A1cf	GO:0016554	ISO
A1cf	GO:0016554	TAS
A1cf	GO:0016556	IGI
A1cf	GO:0050821	ISO
A230006K03Rik	GO:0008150	ND
A230028O05Rik	GO:0008150	ND
A230046K03Rik	GO:0006810	IEA
A230046K03Rik	GO:0007032	IBA
A230046K03Rik	GO:0007032	ISO
A230046K03Rik	GO:0015031	IEA
A230046K03Rik	GO:0016197	IMP
A230046K03Rik	GO:0016197	ISO
A230050P20Rik	GO:0008150	ND
A230052G05Rik	GO:0008150	ND
A230056P14Rik	GO:0008150	ND
A230065H16Rik	GO:0008150	ND
A230065N10Rik	GO:0008150	ND
A230072C01Rik	GO:0008150	ND
A230072E10Rik	GO:0008150	ND
A230072I06Rik	GO:0008150	ND
A230083G16Rik	GO:0008150	ND
A230087F16Rik	GO:0008150	ND
A230103O09Rik	GO:0008150	ND
A230107N01Rik	GO:0008150	ND
A26c2	GO:0008150	ND
A2m	GO:0001869	ISO
A2m	GO:0007565	IEA
A2m	GO:0010466	IEA
A2m	GO:0010951	ISO
A2m	GO:0048863	IDA
A330008L17Rik	GO:0008150	ND
A330009N23Rik	GO:0008150	ND
A330017A19Rik	GO:0008150	ND
A330032B11Rik	GO:0008150	ND
A330033J07Rik	GO:0008150	ND
A330035P11Rik	GO:0008150	ND
A330040F15Rik	GO:0008150	ND
A330041J22Rik	GO:0008150	ND
A330043C09Rik	GO:0008150	ND
A330048O09Rik	GO:0008150	ND
A330050F15Rik	GO:0008104	ISO
A330069E16Rik	GO:0008150	ND
A330070K13Rik	GO:0008150	ND
A330076H08Rik	GO:0008150	ND
A330084C13Rik	GO:0008150	ND
A3galt2	GO:0005975	IEA
A3galt2	GO:0006688	ISO
A3galt2	GO:0006688	ISO
A3galt2	GO:0006688	IGI
A3galt2	GO:0030259	ISO
A430005L14Rik	GO:0008150	ND
A430033K04Rik	GO:0008150	ND
A430035B10Rik	GO:0008150	ND
A430046D13Rik	GO:0008150	ND
A430048G15Rik	GO:0008150	ND
A430072P03Rik	GO:0008150	ND
A430078G23Rik	GO:0008150	ND
A430085M09Rik	GO:0008150	ND
A430093F15Rik	GO:0008150	ND
A430105I19Rik	GO:0008150	ND
A430107P09Rik	GO:0008150	ND
A430108G06Rik	GO:0008150	ND
A430110L20Rik	GO:0008150	ND
A4galt	GO:0001576	IMP
A4galt	GO:0001576	IMP
A4galt	GO:0001576	IDA
A4galt	GO:0006629	IEA
A4galt	GO:0007009	ISO
A4gnt	GO:0006493	IMP
A4gnt	GO:0009101	ISO
A4gnt	GO:0050680	IMP
A530001N23Rik	GO:0008150	ND
A530010F05Rik	GO:0008150	ND
A530016L24Rik	GO:0008150	ND
A530020G20Rik	GO:0008150	ND
A530021J07Rik	GO:0008150	ND
A530032D15Rik	GO:0008150	ND
A530053G22Rik	GO:0008150	ND
A530058N18Rik	GO:0008150	ND
A530064D06Rik	GO:0008150	ND
A530083I20Rik	GO:0008150	ND
A530084C06Rik	GO:0008150	ND
A530088E08Rik	GO:0008150	ND
A530095I07Rik	GO:0008150	ND
A530099J19Rik	GO:0008150	ND
A630001G21Rik	GO:0008150	ND
A630010A05Rik	GO:0008150	ND
A630023A22Rik	GO:0008150	ND
A630033H20Rik	GO:0008150	ND
A630034I12Rik	GO:0008150	ND
A630052C17Rik	GO:0008150	ND
A630072L19Rik	GO:0008150	ND
A630073D07Rik	GO:0008150	ND
A630075F10Rik	GO:0008150	ND
A630075K04Rik	GO:0008150	ND
A630076J17Rik	GO:0008150	ND
A630091E08Rik	GO:0008150	ND
A630095N17Rik	GO:0008150	ND
A730011C13Rik	GO:0008150	ND
A730013G03Rik	GO:0008150	ND
A730015C16Rik	GO:0008150	ND
A730017C20Rik	GO:0008150	ND
A730018C14Rik	GO:0008150	ND
A730020E08Rik	GO:0008150	ND
A730020M07Rik	GO:0008150	ND
A730045E13Rik	GO:0008150	ND
A730049H05Rik	GO:0008150	ND
A730056A06Rik	GO:0008150	ND
A730061H03Rik	GO:0008150	ND
A730081D07Rik	GO:0008150	ND
A730098A19Rik	GO:0008150	ND
A830005F24Rik	GO:0008150	ND
A830009L08Rik	GO:0008150	ND
A830010M20Rik	GO:0008150	ND
A830012C17Rik	GO:0008150	ND
A830018L16Rik	GO:0008150	ND
A830031A19Rik	GO:0008150	ND
A830035A12Rik	GO:0008150	ND
A830049F12Rik	GO:0008150	ND
A830052D11Rik	GO:0008150	ND
A830073O21Rik	GO:0008150	ND
A830080D01Rik	GO:0008150	ND
A830082K12Rik	GO:0008150	ND
A830092H15Rik	GO:0008150	ND
A930001C03Rik	GO:0008150	ND
