EntrezGene ID	Agilent WholeGenome 4x44k v1 probe
10746	A_23_P313640
10746	
653656	A_23_P378450
30001	A_24_P407311
30001	A_32_P387905
30001	
6615	A_23_P131846
6209	A_23_P209152
200205	
11126	A_23_P354341
11126	
8566	A_24_P65949
8566	A_23_P301328
8566	A_23_P68730
8566	A_24_P160088
8566	
105372824	A_24_P65949
105372824	A_23_P301328
105372824	A_23_P68730
105372824	A_24_P160088
105372824	
6240	
6240	A_23_P87351
6288	A_23_P75830
254042	A_23_P90790
254042	
160298	A_32_P511713
7701	A_23_P51051
7701	
118932	A_23_P161428
339448	A_24_P298877
56911	
56911	A_23_P57277
8366	A_24_P166407
242	A_23_P83634
242	
23648	A_23_P114582
23648	
222484	A_32_P113935
222484	A_23_P402287
7157	
7157	A_23_P26810
79654	A_23_P149221
79654	
388512	
100129503	A_24_P418138
50809	A_24_P944616
50809	A_23_P137630
50809	
8396	A_24_P245246
8396	A_23_P362207
8396	A_23_P407115
284958	
282980	
3460	A_23_P29036
319100	A_32_P460757
100506178	
10573	
54512	A_23_P32463
54512	
140711	A_24_P915406
140711	
54970	A_24_P73075
54970	A_23_P24535
54970	
2123	A_23_P78092
317703	A_32_P381957
124801	A_23_P307430
124801	A_32_P209909
124801	A_32_P95537
23094	A_24_P24343
23094	A_24_P202555
23094	A_24_P202558
23094	
135927	
8353	A_23_P70445
55734	
55734	A_23_P120467
55734	A_23_P501877
6281	A_23_P137984
6281	
266919	A_24_P212624
112936	A_23_P203323
112936	A_24_P107336
112936	
3049	
26301	A_23_P146576
26301	
154215	
154215	A_23_P316501
1537	A_23_P20980
123624	
123624	A_23_P309930
1591	A_24_P356930
1591	A_23_P28815
1591	
100861555	
25956	A_23_P35564
25956	
10628	A_23_P97700
10628	
28989	A_23_P71904
55236	A_24_P166144
55236	
55236	A_24_P316270
10193	A_23_P98884
10193	A_24_P244470
10193	A_24_P630875
10193	
84446	A_23_P89973
84446	
84647	A_23_P388150
50614	A_23_P252462
50614	
9091	
9091	A_23_P502609
9091	A_24_P359205
55677	
256227	A_32_P69149
692094	
64105	A_23_P155989
64105	
1101	A_23_P26976
100133220	
5229	A_23_P256632
5229	A_32_P61145
5229	A_24_P605190
5229	A_32_P47543
5229	
55024	
55024	A_23_P10232
57678	A_24_P227069
57678	
2581	
2581	A_23_P25964
2581	A_24_P352608
23061	A_23_P251611
23061	A_24_P17722
23061	
6636	
6636	A_23_P117068
66037	A_32_P411945
66037	
7023	A_23_P141092
7023	
286006	
286006	A_24_P380679
78998	A_23_P71503
256646	A_23_P393955
26529	A_23_P93295
100505583	
6730	
199990	A_24_P49214
199990	
199990	A_23_P121
283682	
105369203	
440957	A_23_P370924
440957	
11180	A_23_P113311
11180	A_23_P95553
11180	
149643	
79598	A_24_P920355
79598	A_23_P143952
79598	A_24_P418294
79598	
26531	A_23_P59099
101927334	
5073	A_23_P113026
5073	A_32_P133244
3641	A_23_P112220
100846978	A_32_P535371
285600	A_32_P138833
285600	A_23_P409663
285600	A_23_P422245
56124	A_24_P405960
56124	A_23_P156010
8642	A_23_P98645
2162	A_32_P140139
2162	
10421	A_23_P61551
10421	A_24_P236522
440804	A_23_P154962
440804	A_24_P67784
55337	
55337	A_23_P38894
10614	A_23_P118552
10614	A_24_P356601
3181	
3181	A_24_P3973
101928894	
57567	A_23_P26314
57567	
5425	A_23_P71146
5425	
101927845	
10419	A_24_P298420
10419	A_23_P76851
10419	
8491	A_24_P285522
8491	
30000	A_24_P44891
30000	
338949	A_23_P26062
401492	
101929771	
100288814	
100652748	
51806	A_23_P124095
392	A_23_P44057
392	A_23_P314070
392	
5494	
5494	A_23_P151679
5494	A_24_P688133
5494	A_23_P409553
5494	A_24_P407323
646508	
317	
317	A_23_P36611
51268	A_23_P164258
51268	
100874249	
9013	A_24_P247055
9013	A_23_P163546
9013	
5414	
22795	A_23_P163087
22795	
79697	A_23_P163117
101954204	
1184	
2583	A_24_P359291
2583	A_23_P87461
2583	
641371	A_24_P161036
64319	A_23_P38015
64319	A_24_P279263
64319	
822	A_23_P165636
822	
642946	
642946	A_32_P190404
80025	A_24_P142885
80025	
11258	A_24_P209765
11258	A_23_P158024
84945	A_24_P398691
84945	A_23_P205027
84945	A_24_P61464
497661	A_24_P271049
150468	A_23_P388812
150468	
203259	A_23_P20804
203259	
23166	A_23_P32500
23166	
1393	A_23_P30567
1393	
90313	
90313	A_24_P185207
90313	A_24_P185205
220081	A_32_P470868
220081	
83982	A_23_P140146
10952	A_24_P8494
10952	A_23_P135342
10952	
2921	A_24_P183150
9361	A_23_P208469
9361	
100302736	A_32_P123088
51150	A_23_P201338
51150	
51105	A_23_P216038
51105	
51105	A_23_P134786
51105	A_24_P403303
101927056	
101927056	A_32_P46404
11280	
11280	A_24_P393181
25831	A_23_P54006
25831	
25831	A_24_P923076
91107	A_23_P26697
91107	
57402	A_23_P124619
23167	A_23_P71513
23167	
2868	
1936	A_23_P31833
1936	A_23_P389708
1936	A_24_P926053
23598	A_23_P211459
23598	A_24_P211558
23598	
23598	A_23_P366253
81631	
81631	A_23_P77630
81631	A_24_P108005
23385	A_23_P34402
23385	
56603	A_23_P210109
56603	A_23_P210100
56603	
84034	A_23_P27315
146853	
100128946	
613126	
101927843	
10990	A_23_P4773
10990	A_23_P164784
2551	A_23_P166219
2551	
114134	A_32_P199801
114134	A_23_P10211
114134	A_24_P924816
114134	
91452	A_24_P175563
91452	A_23_P97795
91452	
401387	A_23_P257716
401387	
1281	A_24_P935491
1281	
51378	A_23_P68511
83552	A_23_P259292
83552	
105379374	
729967	A_32_P69465
729967	
64096	A_24_P365496
3890	
2244	A_23_P136125
2244	
100130733	A_23_P41664
100130733	
358	A_23_P19894
358	A_23_P372834
358	
7307	A_23_P6303
7307	A_23_P6307
7307	A_24_P917934
7307	
102724594	A_23_P6307
102724594	A_24_P917934
102724594	
253943	A_23_P398040
253943	
10189	A_23_P152984
10189	A_24_P387158
2633	A_32_P107372
2633	A_23_P62890
2633	
283450	A_23_P162702
283450	A_23_P309292
283450	A_24_P136352
283450	
91949	A_23_P329361
91949	
493856	
102546228	
161394	A_23_P349025
441608	
401285	
401285	A_24_P269140
9311	A_23_P93658
9311	
4998	A_23_P45799
9455	A_32_P3564
9455	A_23_P99906
9455	
9455	A_24_P187871
7326	A_23_P27066
7326	
23119	A_23_P383132
23119	A_24_P928686
284417	
3553	A_23_P79518
3553	
1431	A_23_P47818
1431	
127385	A_23_P126031
8073	A_24_P188460
8073	A_23_P23114
8073	A_23_P378968
8073	A_23_P11713
8073	
112401	A_23_P90058
4913	
22974	A_23_P68610
105378137	
80817	A_23_P358662
80817	
80817	A_23_P385911
55911	A_23_P54770
130502	
27229	
27229	A_23_P3450
124404	A_23_P89101
124404	
25911	
9080	A_23_P54809
9080	A_23_P351138
92749	A_23_P308722
92749	
101928937	
221927	A_23_P251898
221927	A_23_P251893
221927	
100505890	A_32_P159083
8655	A_24_P124672
8655	A_23_P65031
8655	
57633	A_24_P240187
57633	
3066	
148811	A_23_P138328
148811	
90861	
90861	A_23_P434900
393046	
162282	A_32_P316545
162282	A_23_P350698
162282	
55802	A_23_P166826
55802	A_24_P576174
55802	
1678	A_23_P358417
617	
617	A_23_P154086
100128126	
9203	A_24_P16815
9203	
340533	A_32_P169505
340533	A_24_P66350
340533	
10765	A_23_P1038
10765	A_32_P70724
10765	
221262	
23233	A_32_P16258
23233	
23233	A_23_P415820
101928327	A_32_P54746
101927310	
797	
100132708	A_24_P28811
100132708	A_23_P39881
100132708	
54927	A_23_P251927
54927	
392138	A_24_P52293
149281	
170626	A_23_P114349
403339	
3777	A_24_P388190
3777	A_24_P830315
3777	A_23_P91104
3777	A_23_P357724
55299	A_23_P252857
55299	
91608	A_24_P322229
91608	
160518	A_24_P541919
160518	A_23_P366559
160518	A_23_P379746
160518	
135152	A_23_P167805
140459	A_23_P158059
140459	A_32_P412313
100113404	
1311	A_23_P90436
1311	
2792	A_24_P196665
2792	
284294	
169355	A_24_P12690
169355	
1580	
1580	A_23_P114713
7443	A_23_P76761
7443	
83544	
8153	
120935	A_32_P54037
120935	
114034	A_24_P19828
114034	A_23_P160598
91137	
91137	A_23_P133375
22986	A_24_P13001
22986	
81696	A_23_P42241
283796	A_32_P2392
283796	A_24_P229669
169026	
114294	A_24_P53051
114294	
146177	
101930115	
284099	A_23_P335388
346525	
729288	
80221	
8644	
100526842	A_32_P186981
100526842	A_24_P271049
9038	A_23_P255968
100505515	
101927604	
7940	A_24_P94916
7940	A_24_P103469
79741	A_23_P374294
79741	
92797	A_23_P2293
92797	
23782	
57592	
57592	A_23_P331813
101928656	
8085	A_24_P212559
8085	A_23_P13711
8085	
10725	A_23_P3767
10725	A_23_P359647
10725	
29948	
29948	A_23_P77415
221241	A_23_P423462
221241	
283254	A_23_P135465
283254	
7554	A_23_P130470
7554	A_32_P16462
7554	A_23_P130466
9670	A_23_P115036
9670	
344387	A_23_P165513
344387	
51696	A_23_P59349
28234	
28234	A_23_P105475
101927129	A_32_P864116
101927129	
196472	A_32_P13113
84926	A_23_P65129
84926	
245928	A_24_P931533
27246	A_24_P560909
27246	
5128	
100507495	
285501	
124583	A_24_P116669
124583	A_23_P26759
124583	
101928659	A_32_P188
26707	A_23_P19428
10693	A_23_P4082
10693	
55120	A_23_P131383
55120	
199920	A_32_P182299
199920	
718	
122970	A_23_P14515
167838	A_23_P434398
167838	
91056	A_24_P9883
91056	A_23_P24424
91056	A_24_P383788
570	
286410	A_24_P399942
286410	
3902	
482	
482	A_24_P31275
400654	
1289	A_23_P158593
1289	A_23_P83818
1289	
64753	
64753	A_23_P416178
151473	A_24_P342829
151473	A_23_P131394
151473	
56922	A_23_P58036
56922	
145645	
80148	A_24_P181677
80148	
54663	
54663	A_24_P181108
54663	A_23_P36157
340745	A_24_P478350
150763	A_23_P68240
150763	A_24_P712271
150763	
362	A_23_P366812
362	A_23_P117104
11075	A_23_P146274
11075	
1718	A_23_P379475
1718	A_23_P217820
25820	A_23_P205855
25820	A_24_P85478
25820	
3984	A_23_P215461
3984	
57468	
57468	A_23_P355377
55904	A_24_P196704
55904	A_24_P411863
55904	
28982	A_23_P12113
28982	A_32_P201958
28982	
101927244	
340654	
56302	
146057	A_24_P929268
146057	A_24_P224342
146057	A_23_P206169
146057	
6907	
6907	A_24_P417162
26548	A_23_P45424
26548	
10157	
5161	A_23_P81018
51286	A_23_P170030
51286	A_24_P312845
3694	
3694	A_32_P208753
100505984	
100505984	A_32_P208753
56302	A_23_P93973
56302	A_24_P342236
100873165	
113828	A_23_P343963
113828	
8148	A_23_P159305
8148	A_24_P928068
81542	
81542	A_23_P76951
2046	A_24_P419239
2046	A_23_P318464
55328	A_23_P202501
55328	
100127888	
10855	A_24_P345866
10855	
960	A_23_P24870
960	
960	A_24_P919538
85480	A_23_P121987
85480	
504180	
51095	A_23_P372331
51095	A_23_P6786
51095	
1318	A_23_P217109
1318	
55170	A_23_P12336
56125	A_23_P167401
101927735	
149647	A_23_P354288
1286	A_23_P254522
53	A_23_P138782
53	A_23_P138776
53	
114926	
80896	
80896	A_23_P381431
27436	A_23_P143127
27436	A_24_P273413
27436	
925	A_32_P163247
925	
309	A_23_P357104
309	
348327	
348327	A_23_P435944
348327	A_24_P417327
348327	A_24_P697345
284611	A_32_P172864
284611	
84074	A_23_P141142
57717	A_23_P30200
57717	A_23_P41599
57717	
6419	A_24_P230895
6419	A_23_P80643
283578	A_32_P213692
3475	
3475	A_24_P137897
9762	A_23_P380298
5536	A_23_P153583
5536	
57136	A_23_P109201
5957	A_23_P107132
521	A_23_P125420
54802	A_23_P12062
54802	
92283	A_23_P67424
92283	
440894	A_24_P163009
440894	A_24_P11737
51635	
3467	A_23_P60373
7982	A_24_P141019
7982	
93655	A_24_P141019
93655	
4682	
642623	
105375401	
132625	A_23_P395582
51014	A_32_P123088
51014	A_24_P331727
51014	
23265	A_23_P89159
23265	A_23_P89163
23265	A_23_P100556
23265	
54143	
55731	A_23_P141484
55731	
10288	A_32_P70158
11025	A_32_P70158
102725035	A_32_P70158
7809	A_23_P23029
101929124	
51465	A_23_P214185
3925	A_24_P342511
3925	
3925	A_23_P200866
93082	A_23_P328740
93082	
10447	A_23_P157371
10447	A_32_P101689
10447	A_23_P157365
10447	
27303	A_24_P359942
27303	A_32_P74477
27303	A_32_P228618
27303	
8703	A_23_P103919
8703	
29928	A_23_P55468
375759	A_23_P406785
55572	
55572	A_23_P35883
56899	A_23_P21842
56899	A_23_P356717
56899	
101929637	A_32_P203559
400696	
23321	
23321	A_23_P213141
23321	A_24_P208909
5092	
5092	A_23_P367405
101929420	
6331	A_23_P21063
6331	
7205	A_23_P252125
7205	A_24_P4054
7205	A_23_P215233
7205	
284898	
123169	
100128164	
100128164	A_24_P892612
51126	A_23_P102770
51126	
11093	A_23_P393645
11093	A_24_P172304
11093	A_24_P923832
11093	
10922	A_23_P502930
10922	A_23_P215140
10922	
204962	
204962	A_24_P940694
9859	A_23_P23151
9859	A_24_P36944
440503	A_23_P39251
440503	A_24_P272222
137492	A_24_P941649
137492	
5069	A_23_P351270
5069	A_23_P216742
5069	
283461	A_24_P13406
5498	A_23_P201400
5498	A_24_P102726
5498	
4848	
4848	A_24_P8049
4848	A_24_P942296
145270	
401145	A_32_P306678
401145	
54788	A_24_P244096
54788	A_23_P52382
54788	A_24_P244100
100287944	
6790	A_23_P131866
6790	
26189	A_23_P130281
7745	
7745	A_23_P214529
9694	
9694	A_23_P60002
9694	A_23_P59999
121130	A_24_P167377
55999	
283234	A_23_P24384
283234	A_24_P50950
796	A_24_P198178
796	A_23_P301846
100287226	A_24_P126491
100287226	A_24_P161696
79047	
79047	A_23_P78871
79047	A_24_P373844
285148	
285148	A_23_P17287
5994	A_23_P315789
5994	
4438	
55363	A_23_P43412
64856	
64856	A_23_P86089
64856	A_24_P122746
64856	A_23_P302750
6756	A_32_P55135
84168	A_24_P131522
84168	A_23_P84576
84168	
2266	A_23_P148088
2266	
100505545	A_24_P712433
100505545	A_32_P55450
2592	
2592	A_24_P12865
2535	A_23_P141362
116449	
58515	A_32_P173177
58515	A_23_P364517
58515	
8622	
8622	A_24_P197537
28971	A_24_P49383
28971	
55175	A_23_P55388
9247	A_23_P59285
101927017	
11202	A_23_P369343
11202	
90527	A_23_P140454
90527	A_24_P44453
90527	
100874179	
149175	A_23_P391228
149175	
57157	A_24_P323944
57157	A_32_P409919
57157	A_24_P175176
57157	
4154	
4154	A_23_P357811
4154	A_24_P915566
4154	A_24_P925361
4154	A_24_P128057
105375972	
6710	A_23_P65506
6710	A_32_P134968
6710	A_32_P134974
6710	
6217	A_23_P208850
1954	A_23_P353097
1954	A_23_P67127
1954	A_23_P335198
1954	
100133612	
339976	A_23_P373742
25793	A_23_P29225
25793	
55206	A_24_P127880
55206	A_23_P36458
55206	A_32_P8806
55206	A_24_P830696
55206	A_24_P713729
3605	A_23_P332820
5079	A_23_P71624
5079	
85012	A_23_P434442
85012	A_23_P73801
6282	A_23_P126593
6282	A_23_P145863
5796	A_32_P99100
115019	A_23_P201248
115019	
100506457	
83598	A_23_P254061
84525	A_23_P254507
84525	
345456	A_24_P49997
51123	
51123	A_24_P235305
51123	A_23_P252704
80745	A_23_P131348
80745	
139562	A_24_P42389
27122	A_23_P162047
27122	A_24_P261417
27122	A_24_P918317
27122	
6886	A_23_P63371
6886	
6886	A_24_P345314
23307	A_32_P224149
23307	
27181	
27181	A_24_P40001
23467	A_23_P29282
54578	A_24_P222872
54578	
55284	
55284	A_23_P71433
55284	A_23_P71430
388456	
283432	
57596	A_23_P72127
57596	
81671	
81671	A_23_P129935
123720	A_24_P307827
123720	
2253	
5252	A_23_P156732
91893	A_23_P362261
91893	A_24_P246293
130399	A_32_P190944
130399	A_23_P397455
130399	
81029	
81029	A_23_P53588
55003	A_23_P122674
84898	A_23_P161424
58190	
58190	A_23_P28263
26190	A_23_P254648
26190	A_24_P791040
26190	
153339	A_32_P81768
60468	A_23_P30634
60468	
51684	A_24_P149893
51684	A_23_P425304
51684	
83855	A_24_P173294
23137	A_23_P146526
23137	A_32_P126609
23137	A_23_P349615
23137	
79871	A_23_P23542
79871	
6299	A_23_P328074
6299	
81691	
81691	A_23_P49459
57528	A_24_P409800
57528	A_24_P307808
57528	A_32_P85360
51654	
51654	A_23_P257278
11309	
11309	A_23_P150768
148198	A_24_P194971
148198	A_32_P144908
148198	
3699	
3699	A_23_P6822
283537	A_23_P205074
283537	A_23_P105856
6019	A_23_P216455
9288	
56944	A_24_P11315
56944	A_32_P24832
56944	
284309	A_24_P358138
284309	A_24_P358137
284309	
5148	
134359	
6455	A_24_P139094
6455	
5509	A_23_P302494
51455	A_24_P256325
51455	A_23_P32970
51455	
54800	
54800	A_24_P521994
54800	A_24_P748389
9852	A_24_P627984
9852	A_23_P415622
9852	
9732	A_23_P59637
9732	A_24_P324886
9732	A_23_P364580
9732	
176	
176	A_23_P307310
176	A_24_P919150
256949	A_24_P7693
256949	A_23_P131089
256949	
253314	
442361	
152926	A_24_P586264
152926	A_24_P214598
152926	A_24_P162532
152926	
79837	
79837	A_23_P162199
503614	
25959	A_23_P50426
25959	A_24_P324787
25959	A_23_P55897
25959	
101928298	
8487	
440518	
9815	A_23_P335848
9815	
9815	A_23_P204436
65244	
65244	A_23_P99303
388795	
25885	A_24_P936911
25885	A_23_P28450
25885	
134430	A_23_P110598
134430	A_24_P106357
134430	
101929239	
51450	A_23_P83298
10343	A_23_P120982
201626	A_24_P230708
201626	A_32_P165836
201626	A_23_P343914
6047	
6047	A_23_P167308
6047	A_23_P167313
101928405	
8672	A_23_P126241
8672	A_24_P383850
8672	
9536	A_24_P403417
90187	A_23_P79816
78994	
2811	A_24_P270829
375298	
22865	A_23_P18362
22865	
285268	A_24_P340800
285268	
159013	A_23_P339582
159013	A_24_P211689
159013	A_24_P36745
159013	A_23_P21120
25932	A_23_P135499
25932	A_23_P135494
25932	
284661	
63939	A_24_P6428
63939	A_23_P68505
63939	
4145	
83596	
10642	A_23_P83498
10642	
387804	
10972	A_24_P917833
10972	A_23_P14537
10972	
83983	A_23_P108221
81061	A_23_P128868
27019	
27019	A_23_P255876
51330	A_23_P49338
51330	
55780	A_32_P129527
55780	A_32_P129530
23248	A_23_P60657
23248	
51762	A_23_P37535
51762	A_23_P317465
51762	
147657	A_23_P381332
9366	
344967	A_24_P698141
344967	A_24_P698136
440117	
4292	A_23_P69058
4292	
442117	
5322	A_23_P103465
5322	
105373496	
100188953	
4179	A_23_P35230
4179	A_23_P201758
4179	A_24_P282597
4179	
348932	A_24_P212234
348932	
6767	A_32_P50431
6767	A_24_P100266
6767	A_23_P68949
6767	
64902	A_23_P156076
64902	A_24_P63468
64902	
9093	
27125	A_24_P8318
27125	A_24_P942636
27125	A_24_P286079
27125	A_23_P218977
27125	A_24_P394408
27125	
144100	A_32_P392830
144100	
144100	A_24_P348806
55204	A_24_P345377
55204	A_23_P200890
55204	
51318	A_23_P165651
51318	A_24_P97221
51318	
28990	
7328	A_23_P145584
7328	A_23_P215096
7328	
7111	A_23_P112289
401190	
90624	A_32_P211141
90624	A_23_P337464
90624	A_24_P256603
90624	A_32_P18159
90624	
647309	
51760	
441461	A_32_P177955
94	
94	A_24_P324783
94	A_24_P945113
388585	
114902	A_23_P259292
9138	
100505585	
643529	
9083	
9083	A_23_P45598
4620	A_23_P38271
4620	
374887	
101927542	
100874214	
345930	A_24_P942346
345930	
84657	A_23_P251268
10010	A_23_P154306
10010	
1128	A_24_P415615
101926924	
105379645	
2277	A_23_P45185
5511	A_23_P12272
5511	A_24_P139773
643699	
643699	A_23_P140614
643699	A_32_P2392
643699	A_32_P76853
643699	A_32_P42236
101927560	
101927587	
6847	A_23_P729
6847	
2534	A_23_P502142
2534	
115908	A_23_P111888
115908	
51084	A_23_P162746
51084	
63951	A_23_P413923
10246	A_23_P59051
6533	
6533	A_24_P54670
6533	A_24_P46093
23070	
23070	A_23_P374149
337979	
55958	A_23_P83159
84288	
84288	A_24_P161367
11319	
11319	A_23_P115762
85415	A_23_P119464
85415	
51125	A_24_P98277
51125	A_23_P71440
286094	
29952	
84666	
282991	A_23_P23960
282991	A_24_P295543
282991	
7141	A_23_P165504
6570	A_23_P33168
6570	
8840	A_23_P354694
8840	A_23_P169097
8840	A_24_P372189
256933	A_23_P27147
256933	A_23_P300740
92421	A_23_P432598
129080	A_24_P14634
129080	
129080	A_24_P96449
112744	
51808	A_23_P213908
51808	A_24_P191884
51808	A_24_P573484
51808	
477	
477	A_23_P148879
22921	A_23_P97932
26009	A_23_P11507
26009	
51526	A_23_P79818
100505978	
221711	
7525	A_24_P48403
7525	A_23_P164507
7525	
60682	A_23_P41999
60682	A_24_P380348
60682	
344405	A_24_P118011
347744	A_23_P410224
100507240	
89927	A_23_P326319
4214	A_24_P766204
204	A_24_P500891
204	
204	A_24_P179903
204	A_23_P200404
10924	A_23_P72117
10924	A_32_P223859
26355	A_23_P256542
26355	
2689	
55335	A_23_P9209
55335	A_24_P132624
100379174	
56731	A_23_P102575
56731	A_23_P102571
56731	
55831	A_23_P69218
55831	A_32_P194095
55831	
84193	A_23_P25989
84193	
79650	A_23_P206272
79650	A_24_P107941
79650	
79650	A_24_P247987
199731	A_23_P5064
199731	
80055	A_24_P942850
80055	A_24_P933565
80055	
23767	A_23_P166109
23767	
9338	A_23_P73801
6690	A_23_P214079
6690	
1948	A_24_P355944
1948	A_23_P428139
121665	A_23_P162559
121665	A_23_P427622
121665	A_24_P30567
121665	
1154	A_24_P97465
1154	A_23_P144096
914	A_23_P161076
914	
79691	
79691	A_23_P91930
100507461	
5458	A_23_P302038
646576	A_32_P115050
149371	A_23_P430161
149371	A_32_P233314
6623	
4069	A_24_P42264
29774	A_32_P14692
29774	A_23_P91636
29774	
101927922	
5276	A_23_P356154
5276	
1390	A_23_P201979
1390	A_24_P171075
1390	A_24_P278393
1390	
1390	A_24_P922139
64132	A_23_P15582
64132	
8218	A_23_P143559
8218	
11161	A_23_P25935
11161	A_24_P313180
51409	A_24_P268729
51409	A_23_P109934
51409	
64595	
64595	A_24_P348861
1632	A_23_P163647
1632	
285224	
51194	
51194	A_32_P147949
51194	A_23_P41664
116211	
10007	
10007	A_23_P144622
165721	A_23_P121413
161357	
4935	A_23_P45560
4935	
105372941	A_32_P173114
105372941	
112970	A_23_P103276
5027	A_24_P319113
5027	A_23_P25354
5027	A_32_P30004
5027	
63899	A_23_P21785
63899	A_32_P213822
63899	
55801	A_23_P128503
100506516	A_24_P933706
85293	
6261	
6261	A_23_P78867
146395	A_23_P368251
146395	A_32_P58872
223082	A_23_P325017
223082	
27348	A_23_P94703
27348	
339829	A_32_P404549
339829	
101928882	A_32_P404549
101928882	
9507	A_23_P360754
9507	
9507	A_24_P128163
60412	
60412	A_23_P135437
136306	A_23_P307860
136306	
3892	
2892	
2892	A_24_P143127
2892	A_32_P177897
92344	A_23_P368145
92344	
104355143	
100996624	
102723617	
374946	A_24_P109417
374946	A_24_P68008
64429	
2321	A_24_P576191
2321	A_24_P42755
2321	A_24_P246125
2321	
989	
989	A_24_P291973
989	A_23_P8482
158434	
4185	A_23_P207345
4185	
30817	A_23_P502336
30817	
56674	A_23_P162087
56674	
442425	
3458	A_23_P151294
101926942	
63933	A_24_P494230
63933	
283194	
153572	A_23_P156025
6302	A_23_P24987
6302	
6302	A_23_P36392
100048912	
1066	A_23_P206733
200895	
200895	A_24_P186065
200895	A_23_P139312
387638	
503569	A_32_P119754
503569	A_24_P500752
9330	
9330	A_23_P429535
9330	A_23_P56437
9330	A_24_P50818
79018	
1800	
1800	A_23_P152262
567	A_23_P37441
567	A_24_P740662
415117	
338821	
344901	
10762	A_23_P434768
10762	A_23_P211627
10762	
30813	
30813	A_23_P131990
6196	A_23_P335920
6196	
5174	
5174	A_23_P52121
55892	A_24_P268786
55892	A_24_P260254
55892	
6880	A_23_P41604
102157402	A_23_P41604
1584	A_23_P168928
1584	A_24_P329424
55529	A_23_P422083
55529	
337966	
4282	A_23_P91619
29883	A_32_P170888
29883	A_32_P14737
29883	A_23_P394166
29883	A_32_P141262
29883	A_32_P1144
29883	
3488	A_23_P383009
3488	A_23_P154115
3488	
3730	
3730	A_23_P429950
27343	A_23_P97889
27343	
60	
60	A_23_P135769
60	A_32_P137939
9585	A_23_P75071
9585	
