EntrezGene ID	Ensembl Transcript ID
10068	ENST00000534583
10068	ENST00000393707
10068	ENST00000404792
10068	ENST00000260049
10068	ENST00000620017
26505	ENST00000377060
26505	ENST00000305510
26505	ENST00000465224
26505	ENST00000494595
26505	ENST00000480035
406998	ENST00000385063
693228	ENST00000385267
693155	ENST00000611157
693226	ENST00000384899
407011	ENST00000384832
100616164	ENST00000583944
692206	ENST00000391145
100616132	ENST00000580969
677820	ENST00000580626
1979	ENST00000373218
100302178	ENST00000408463
100616498	ENST00000581976
7203	ENST00000295688
7203	ENST00000368259
7203	ENST00000368258
7203	ENST00000368261
7203	ENST00000368262
7203	ENST00000472765
7203	ENST00000413555
7203	ENST00000496684
7203	ENST00000533194
7203	ENST00000463132
7203	ENST00000490221
7203	ENST00000446905
7203	ENST00000478640
7203	ENST00000415548
7203	ENST00000368256
7203	ENST00000489870
406981	ENST00000385077
26824	ENST00000387069
103695436	ENST00000553682
406944	ENST00000384914
105374580	ENST00000423120
1616	ENST00000424891
1616	ENST00000414388
10004	ENST00000533753
10004	ENST00000532450
10004	ENST00000358658
10004	ENST00000526799
10004	ENST00000529274
10004	ENST00000528977
10004	ENST00000340252
10004	ENST00000355721
10004	ENST00000356632
10004	ENST00000526516
10004	ENST00000532802
10004	ENST00000530995
10004	ENST00000533842
10004	ENST00000534568
10004	ENST00000533340
10004	ENST00000531746
10004	ENST00000528884
10004	ENST00000531174
10004	ENST00000529685
10004	ENST00000530139
10004	ENST00000524445
10004	ENST00000532432
10004	ENST00000339885
100302196	ENST00000579254
100616398	ENST00000580598
100616276	ENST00000612747
203611	ENST00000382867
203611	ENST00000544303
79576	ENST00000371410
79576	ENST00000455986
79576	ENST00000477789
79576	ENST00000482407
100423031	ENST00000592276
100126329	ENST00000621667
100126352	ENST00000621667
103504732	ENST00000621667
100126356	ENST00000362317
100616495	ENST00000584881
100500801	ENST00000582606
100616178	ENST00000578353
102466198	ENST00000615588
100616228	ENST00000583920
2979	ENST00000230361
692086	ENST00000390930
170689	ENST00000299164
677776	ENST00000515924
102465252	ENST00000618212
1353	ENST00000576370
1353	ENST00000576084
1353	ENST00000572088
1353	ENST00000573912
1353	ENST00000572558
1353	ENST00000574821
1353	ENST00000574989
1353	ENST00000299335
1353	ENST00000571584
100124540	ENST00000408532
100422889	ENST00000582236
100616218	ENST00000580944
102465511	ENST00000611213
102464831	ENST00000617359
677834	ENST00000364587
100422892	ENST00000578688
677794	ENST00000384583
102465539	ENST00000613497
102466192	ENST00000617817
102466162	ENST00000616567
102465533	ENST00000612241
102466731	ENST00000617340
100423006	ENST00000579566
116512	ENST00000309106
338428	ENST00000459128
100500852	ENST00000582223
102465463	ENST00000616699
100616300	ENST00000582316
102466733	ENST00000617912
51112	ENST00000382110
51112	ENST00000324266
51112	ENST00000482645
51112	ENST00000411973
51112	ENST00000457845
51112	ENST00000441983
51112	ENST00000417243
51112	ENST00000469147
51112	ENST00000441099
51112	ENST00000433382
51112	ENST00000462983
51112	ENST00000479897
51112	ENST00000415624
51112	ENST00000479955
51112	ENST00000497597
51112	ENST00000473348
51112	ENST00000461577
51112	ENST00000489032
51112	ENST00000437733
51112	ENST00000416918
51112	ENST00000469400
51112	ENST00000452495
51112	ENST00000493792
100616331	ENST00000581927
100302168	ENST00000618869
100616140	ENST00000584693
100500865	ENST00000584304
100616264	ENST00000584505
101060684	ENST00000620612
101060684	ENST00000609741
101060684	ENST00000611287
101060684	ENST00000617913
101060684	ENST00000611702
101060684	ENST00000615219
101060684	ENST00000615145
101060684	ENST00000619748
100500833	ENST00000625572
115123	ENST00000308660
115123	ENST00000506088
115123	ENST00000504239
115123	ENST00000515241
115123	ENST00000502289
8711	ENST00000570896
8711	ENST00000576812
8711	ENST00000575268
8711	ENST00000574794
8711	ENST00000576207
8711	ENST00000577009
8711	ENST00000576136
8711	ENST00000576716
677763	ENST00000517026
103504736	ENST00000621412
653073	ENST00000611771
653720	ENST00000611771
728498	ENST00000611771
105378732	ENST00000445039
102465668	ENST00000619751
100616431	ENST00000579990
100616435	ENST00000582704
25940	ENST00000238823
25940	ENST00000474985
25940	ENST00000403368
25940	ENST00000475122
25940	ENST00000492649
25940	ENST00000498340
25940	ENST00000464415
25940	ENST00000431950
100616246	ENST00000578951
100616457	ENST00000578405
100422952	ENST00000582451
79165	ENST00000621285
374907	ENST00000321702
374907	ENST00000601616
374907	ENST00000601379
102465257	ENST00000622549
378706	ENST00000490232
100616128	ENST00000578358
100616192	ENST00000578358
344022	ENST00000398468
102465437	ENST00000614863
100616341	ENST00000580915
100422896	ENST00000583685
79613	ENST00000564180
79613	ENST00000261778
79613	ENST00000565037
79613	ENST00000561566
79613	ENST00000565852
79613	ENST00000562491
79613	ENST00000561856
79613	ENST00000562000
79613	ENST00000568361
79613	ENST00000561931
8227	ENST00000313871
8227	ENST00000474361
8227	ENST00000381261
100616177	ENST00000583845
101410545	ENST00000508933
51725	ENST00000338040
100506013	ENST00000507152
100506013	ENST00000515275
100506013	ENST00000510062
100506013	ENST00000505269
100506013	ENST00000515405
677817	ENST00000384221
128218	ENST00000439858
128218	ENST00000432792
128218	ENST00000442284
128218	ENST00000456751
100847085	ENST00000579841
9655	ENST00000306503
9655	ENST00000394861
100500839	ENST00000577904
102466972	ENST00000611656
245939	ENST00000334391
101929261	ENST00000514869
102466190	ENST00000620132
26519	ENST00000257245
26519	ENST00000525587
26519	ENST00000525158
100126329	ENST00000401376
100126330	ENST00000401376
100126352	ENST00000401376
144486	ENST00000623122
56658	ENST00000456425
56658	ENST00000438089
56658	ENST00000440117
56658	ENST00000440130
56658	ENST00000449318
56658	ENST00000424180
56658	ENST00000414015
56658	ENST00000422419
56658	ENST00000413715
56658	ENST00000437257
56658	ENST00000552950
56658	ENST00000547030
202658	ENST00000456425
202658	ENST00000438089
202658	ENST00000440117
202658	ENST00000440130
202658	ENST00000449318
202658	ENST00000424180
202658	ENST00000414015
202658	ENST00000422419
202658	ENST00000413715
202658	ENST00000437257
202658	ENST00000552950
202658	ENST00000547030
693191	ENST00000384851
353511	ENST00000605794
353511	ENST00000340301
100422823	ENST00000581016
442902	ENST00000362196
100616333	ENST00000581239
3803	ENST00000611206
3803	ENST00000613017
102466874	ENST00000620957
100500811	ENST00000580529
102465492	ENST00000611508
100500821	ENST00000580936
56662	ENST00000365645
100033443	ENST00000363942
100422830	ENST00000584270
6218	ENST00000617731
6218	ENST00000633731
6218	ENST00000632419
6218	ENST00000632799
6218	ENST00000632240
6218	ENST00000634150
6218	ENST00000632592
6218	ENST00000632530
6218	ENST00000633919
3447	ENST00000610660
3447	ENST00000449498
677797	ENST00000384360
677837	ENST00000362396
80737	ENST00000438725
80737	ENST00000472532
80737	ENST00000484598
80737	ENST00000474111
80737	ENST00000467033
100847075	ENST00000579080
337976	ENST00000330798
56979	ENST00000635252
56979	ENST00000502755
56979	ENST00000296682
389362	ENST00000509933
389362	ENST00000380306
389362	ENST00000416079
389362	ENST00000438998
389362	ENST00000380305
389362	ENST00000419065
389362	ENST00000473000
389362	ENST00000324987
389362	ENST00000451246
389362	ENST00000454610
100500835	ENST00000579424
100126319	ENST00000390186
8449	ENST00000456005
8449	ENST00000450902
8449	ENST00000477800
8449	ENST00000449252
729665	ENST00000553317
729665	ENST00000537690
729665	ENST00000556936
729665	ENST00000556996
729665	ENST00000281581
677825	ENST00000384584
100313842	ENST00000516886
100616276	ENST00000581377
693233	ENST00000385046
102465525	ENST00000615931
140881	ENST00000246105
56888	ENST00000456682
56888	ENST00000409785
56888	ENST00000428691
56888	ENST00000453448
407002	ENST00000583906
4888	ENST00000510937
4888	ENST00000503807
440757	ENST00000423033
440757	ENST00000594642
100169758	ENST00000365651
129790	ENST00000425712
129790	ENST00000447933
129790	ENST00000458645
129790	ENST00000418309
129790	ENST00000440711
129790	ENST00000333319
129790	ENST00000435354
129790	ENST00000624071
8220	ENST00000252137
8220	ENST00000434568
8220	ENST00000472073
8220	ENST00000469466
100423030	ENST00000577443
100422924	ENST00000581299
406982	ENST00000362279
100313829	ENST00000408583
102466190	ENST00000620317
199713	ENST00000618672
199713	ENST00000618261
5581	ENST00000421201
5581	ENST00000306156
5581	ENST00000462720
5581	ENST00000480453
5581	ENST00000476675
5581	ENST00000467135
5581	ENST00000472021
5581	ENST00000497602
5581	ENST00000485176
5581	ENST00000489067
5581	ENST00000394874
5581	ENST00000469753
5581	ENST00000480633
5581	ENST00000498388
5581	ENST00000494472
26255	ENST00000521862
100423029	ENST00000581592
102465993	ENST00000610912
102466251	ENST00000615462
4758	ENST00000482297
4758	ENST00000466720
4758	ENST00000487340
4758	ENST00000465246
4758	ENST00000437432
402778	ENST00000382123
402778	ENST00000340134
402778	ENST00000482459
402778	ENST00000486852
1238	ENST00000565749
1238	ENST00000463699
1238	ENST00000460855
1238	ENST00000498111
1238	ENST00000442925
1238	ENST00000480215
1238	ENST00000422265
1238	ENST00000497921
1238	ENST00000492609
1238	ENST00000494619
1238	ENST00000493193
340168	ENST00000370370
100500802	ENST00000579373
100616469	ENST00000580105
102465246	ENST00000621322
445347	ENST00000443402
5304	ENST00000291009
730013	ENST00000526069
730013	ENST00000542005
595100	ENST00000362704
100500916	ENST00000583743
100533105	ENST00000520044
100533105	ENST00000519289
101929478	ENST00000557799
115795	ENST00000431315
115795	ENST00000450616
115795	ENST00000436517
115795	ENST00000524279
115795	ENST00000453223
115795	ENST00000450660
692091	ENST00000408876
100500803	ENST00000583286
100616417	ENST00000583954
26832	ENST00000363286
1263	ENST00000372201
1263	ENST00000465443
1263	ENST00000476731
1263	ENST00000492398
1263	ENST00000461358
1263	ENST00000461769
1263	ENST00000493100
100616373	ENST00000579149
406962	ENST00000384988
93474	ENST00000366503
677810	ENST00000391286
6138	ENST00000307839
6138	ENST00000422218
6138	ENST00000434031
6138	ENST00000413699
6138	ENST00000412097
6138	ENST00000415719
6138	ENST00000490223
6138	ENST00000465786
6138	ENST00000435882
6138	ENST00000354811
6138	ENST00000436146
6138	ENST00000611050
6138	ENST00000456530
100422866	ENST00000577915
102466190	ENST00000613202
54780	ENST00000369023
54780	ENST00000459911
54780	ENST00000477289
54780	ENST00000489266
54780	ENST00000468209
54780	ENST00000483541
54780	ENST00000369017
54780	ENST00000464321
54780	ENST00000481320
54780	ENST00000472431
54780	ENST00000465189
100033441	ENST00000363810
201229	ENST00000379103
201229	ENST00000460380
201229	ENST00000508862
201229	ENST00000379102
201229	ENST00000503642
201229	ENST00000508816
201229	ENST00000582343
253018	ENST00000416551
253018	ENST00000449665
253018	ENST00000413992
100500840	ENST00000577421
407018	ENST00000385073
51206	ENST00000611436
51206	ENST00000622653
102465446	ENST00000620971
143872	ENST00000524892
143872	ENST00000534060
143872	ENST00000529406
143872	ENST00000524649
143872	ENST00000525558
143872	ENST00000531183
143872	ENST00000529535
143872	ENST00000298815
255403	ENST00000510175
255403	ENST00000609714
100302265	ENST00000408494
26797	ENST00000364884
100033816	ENST00000364273
100616230	ENST00000580368
102465256	ENST00000621188
100422919	ENST00000408051
6917	ENST00000396401
6917	ENST00000521604
6917	ENST00000521086
6917	ENST00000522635
6917	ENST00000522397
6917	ENST00000520534
6917	ENST00000518310
6917	ENST00000517351
6917	ENST00000521836
6917	ENST00000518784
6917	ENST00000519704
100874002	ENST00000508458
100874002	ENST00000510509
259296	ENST00000613831
100500864	ENST00000584497
126014	ENST00000612953
126014	ENST00000620647
126014	ENST00000611719
126014	ENST00000621328
126014	ENST00000622275
10321	ENST00000263045
10321	ENST00000371159
10321	ENST00000354620
10321	ENST00000433368
100422874	ENST00000582091
102466745	ENST00000616610
10466	ENST00000347053
10466	ENST00000297135
10466	ENST00000393603
10466	ENST00000464542
10466	ENST00000468350
10466	ENST00000462342
10466	ENST00000484237
10466	ENST00000475638
10466	ENST00000605888
10466	ENST00000469503
100616480	ENST00000579420
100033435	ENST00000384549
3263	ENST00000265983
3263	ENST00000527556
3263	ENST00000529037
3263	ENST00000533561
3263	ENST00000534429
3263	ENST00000529775
3263	ENST00000525057
3263	ENST00000533369
3263	ENST00000533856
3263	ENST00000528348
3263	ENST00000534800
3263	ENST00000527105
3263	ENST00000615166
102465248	ENST00000290239
101928287	ENST00000634488
101928287	ENST00000412422
101928287	ENST00000608172
101928287	ENST00000634601
84692	ENST00000261058
79165	ENST00000614037
101927143	ENST00000453760
101927143	ENST00000436706
100033414	ENST00000384274
84443	ENST00000439554
84443	ENST00000477796
84443	ENST00000276185
84616	ENST00000390661
677818	ENST00000410438
8754	ENST00000632227
8754	ENST00000631491
8754	ENST00000633382
8754	ENST00000632061
8754	ENST00000633217
102465472	ENST00000616675
27120	ENST00000594268
27120	ENST00000597873
27120	ENST00000221498
27120	ENST00000596402
27120	ENST00000597546
27120	ENST00000598682
100313938	ENST00000408442
654322	ENST00000458790
100302226	ENST00000408483
728072	ENST00000439466
728072	ENST00000416816
133060	ENST00000296358
574469	ENST00000385090
340390	ENST00000534167
340390	ENST00000323662
340390	ENST00000525150
340390	ENST00000533108
340390	ENST00000528691
340390	ENST00000529209
100616382	ENST00000613859
26716	ENST00000436167
26716	ENST00000456657
26716	ENST00000440672
26716	ENST00000487930
26716	ENST00000473147
26716	ENST00000444920
26716	ENST00000475039
338755	ENST00000338569
101928539	ENST00000510444
100616188	ENST00000582732
100422989	ENST00000577482
57674	ENST00000508628
57674	ENST00000582970
57674	ENST00000319921
57674	ENST00000559070
57674	ENST00000573548
57674	ENST00000574060
57674	ENST00000571908
57674	ENST00000558116
57674	ENST00000560694
57674	ENST00000558488
57674	ENST00000559603
57674	ENST00000411702
57674	ENST00000573038
57674	ENST00000559864
57674	ENST00000574909
57674	ENST00000572622
57674	ENST00000427003
57674	ENST00000570776
57674	ENST00000560083
57674	ENST00000573919
100126320	ENST00000401373
102465480	ENST00000614963
100616118	ENST00000578325
102465500	ENST00000614921
23120	ENST00000327245
23120	ENST00000523758
23120	ENST00000517815
23120	ENST00000522169
23120	ENST00000520108
23120	ENST00000326831
23120	ENST00000517802
23120	ENST00000521033
23120	ENST00000518411
23120	ENST00000520098
23120	ENST00000520975
100126336	ENST00000401172
79166	ENST00000616869
79166	ENST00000610868
8822	ENST00000518533
8822	ENST00000359441
8822	ENST00000521709
8822	ENST00000524314
284415	ENST00000612436
284415	ENST00000615508
284415	ENST00000618109
284415	ENST00000616582
284415	ENST00000610857
100313838	ENST00000390811
102466190	ENST00000610956
5644	ENST00000633245
5644	ENST00000631597
5644	ENST00000616256
5644	ENST00000632920
5644	ENST00000633149
5644	ENST00000632438
5644	ENST00000622109
6029	ENST00000618786
767599	ENST00000606412
102465449	ENST00000610479
9972	ENST00000262077
9972	ENST00000613258
9972	ENST00000537253
100616149	ENST00000583257
100500886	ENST00000580847
51156	ENST00000614630
51156	ENST00000616057
26869	ENST00000384782
102466657	ENST00000617206
94033	ENST00000321339
56005	ENST00000599761
56005	ENST00000262947
56005	ENST00000599630
56005	ENST00000596031
3797	ENST00000264712
3797	ENST00000417737
3797	ENST00000455394
3797	ENST00000405914
3797	ENST00000496378
3797	ENST00000488341
3797	ENST00000475453
3797	ENST00000614152
7052	ENST00000361475
7052	ENST00000469269
7052	ENST00000468262
7052	ENST00000474777
7052	ENST00000373403
7052	ENST00000453095
619570	ENST00000579879
26152	ENST00000376436
26152	ENST00000252979
26152	ENST00000481610
100422957	ENST00000583592
100422959	ENST00000581624
100422844	ENST00000611502
148206	ENST00000616183
148206	ENST00000596053
148206	ENST00000618422
148206	ENST00000456283
148206	ENST00000618008
148206	ENST00000425625
148206	ENST00000613286
148206	ENST00000610902
148206	ENST00000620627
148206	ENST00000600535
100500809	ENST00000579846
100500820	ENST00000581765
677820	ENST00000583823
101929297	ENST00000627794
102466880	ENST00000619508
100616203	ENST00000612893
1616	ENST00000399344
1616	ENST00000383194
1616	ENST00000471954
1616	ENST00000494562
1616	ENST00000466908
1616	ENST00000496639
1616	ENST00000429531
1616	ENST00000438332
1616	ENST00000494997
1616	ENST00000419051
1616	ENST00000497962
1616	ENST00000617660
1616	ENST00000619421
29844	ENST00000619581
100616441	ENST00000579189
9907	ENST00000348624
9907	ENST00000477680
9907	ENST00000496303
9907	ENST00000491375
9907	ENST00000477454
9907	ENST00000469614
9907	ENST00000490487
494335	ENST00000362201
100526767	ENST00000604011
100526767	ENST00000440757
359	ENST00000551526
359	ENST00000199280
359	ENST00000550862
65243	ENST00000469416
65243	ENST00000484445
